,,,,,,,
nan,17,"The Amalthea, IIT Gandhinagar networking dinner helps us reach out to potential collaborators. The networking dinner, organized as a platform for students, faculty and the corporate public ensures beneficial interaction between the academic and the corporate world resulting in long lasting bonds. The Networking dinner aids the purpose of Amalthea in terms of knowledge sharing, establishing collaborations and bringing together people from diverse backgrounds on a single platform. (Citizen Journalist for IITGN Social Media: Shubham Patil)",81,,,nan,0
,,,,,,,
http://articles.timesofindia.indiatimes.com/2013-07-22/books/40726653_1_translators-indian-institute-technology-gandhinagar,4,"A five-day-long workshop on Research Methodology began in IIT Gandhinagar (IITGN) on Tuesday, 27th October 2015 under the aegis of TEQIP-II. This  workshop will include sessions on developing research ideas and methodology. It shall initiate discussions on various facets of research methods like consolidating thoughts, literature survey, technical writing norms, and presenting the work. Special emphasis will be given on synthesizing the problem and formulating hypothesis for further studies. Every presentation will be followed by interaction among participants and critical feedback from the faculty on the progress of the work. An introduction will be given on some research tools and collaborating research projects. The workshop will conclude with peer review and feedback. 
Faculty Coordinator: Prof Amit Prashant 
email: ap@iitgn.ac.in",45,,,nan,0
,,,,,,,
"IITGN Foundation Programme of the 2013-2017 batch of BTech students began on July 22. The batch of 134 students were warmly received at the Institute at the presence of faculty members and senior students. The event also witnessed the presence of former Director of IIT Delhi, Dr V S Raju and IITGN Director, Prof SK Jain.",7,"Tonight we take you through the humane side of IIT Gandhinagar (IITGN). The institute's community outreach programme, Nyasa, which started in 2011, operates two schools at the permanent campus site in Palaj and one at its temporary campus in Chandkheda. The schools serve nearly 200 children of 2,000 construction workers working for IIT Gandhinagar. The students are aided in enrolling in regular government schools. The IITGN community also offers financial help to those students who are interested in pursuing formal education.

#iit #iitgandhinagar #engineering #communityoutreach #humane #nyasa #children",55,,,nan,0
,,,,,,,
"Article regarding Tarjuma - The Festival of Translators 2013, a coming together of translators, publishers, poets and scholars celebrating the art of translation, will be held on July 25 and 26 at IITGN",5,IITGN celebrates intelligent designs,21,,,nan,0
,,,,,,,
http://epaper.timesofindia.com/Repository/getFiles.asp?Style=OliveXLib:LowLevelEntityToPrint_TOINEW&Type=text/html&Locale=english-skin-custom&Path=TOIA/2013/07/15&ID=Ar00203,14,IBN Live covers IIT Gandhinagar's unique initiatives like the free-spirit explorers' soul and the 'Toys from Trash' outreach effort for children. Cheers to the creative spirit!,53,,,nan,0
,,,,,,,
http://www.iitgn.ac.in/popsummer/,5,"AMALTHEA'15

The sixth edition of the two day annual technical summit of IIT Gandhinagar starts on Saturday 24th October, 2015.

This year's summit is based on the theme 'Towards the Future'. Amalthea promises techno-social interaction at the best learning levels.

Amalthea'15 will host a Conclave on 'Building a sustainable future through vision and technology', an Exhibition and a plethora of technical and non-technical events. For the first time, Amalthea will also be organizing a Symposium on 'Bio-Engineering' as part of its core program.

Come and experience the great technical fest at the banks of Sabarmati River at the IIT Gandhinagar campus.",23,,,nan,0
,,,,,,,
http://www.business-standard.com/article/management/iit-gn-students-file-patents-for-mobile-visual-search-applications-113070800338_1.html,15,"MIT led team along with IIT Gandhinagar measured various quality parameters in water filter. The study surveyed 246 households in the city, conducted nearly 400 interviews with users, and filter retailers, manufacturers and distributors. 

#iitgn   #iit #iitgandhinagar #engineering #water #ahmedabad

http://timesofindia.indiatimes.com/city/ahmedabad/Every-RO-filter-wastes-74-water-MIT/articleshow/49460829.cms",20,,,nan,0
,,,,,,,
http://timesofindia.indiatimes.com/city/ahmedabad/IIT-Gandhinagar-students-develop-search-apps/articleshow/20979941.cms,11,"IIT Gandhinagar's Football Team performed brilliantly at a tournament organized by Gandhinagar District Football Association. Our team bagged the runner's up trophy by entering for the first time in Gandhinagar district association.

Team Captain Rajat Chand did a very good job on field, performances of Ojas Joshi, (scored hat-trick in semifinal against NBFC - A and one goal in final against XUFA - A) Ahamed Naji, Prakash Gautam, Abhishek Gahatraj were appreciable.  

Congratulations to all team members and coaches.",38,,,nan,0
,,,,,,,
IITGN Summer Camp: http://www.iitgn.ac.in/summercamp/,11,"IIT Gandhinagar has started an initiative to strengthen science and maths skills among school students:

http://timesofindia.indiatimes.com/city/vadodara/IITGN-aims-to-strengthen-science-and-maths-skills-among-school-students/articleshow/49356556.cms

#iitgn #iitgandhinagar #iit #engineering #math #science #outreach",21,,,nan,0
,,,,,,,
"Our latest issue of newsletter – Connections (January-March, 2013) shares various developments at IITGN students filing patents for their scientific inventions; designing electric vehicle platforms by students; winning laurels in photography competitions; setting up of a Gujarat Mineral Development Corporation Ltd (GMDC) Chair at IITGN; approval of two new academic programmes by our by the BoG and several conferences and seminars.

http://issuu.com/gauravshukla/docs/connection_vol_v_issue_iii_january_/1",7,"Indian Academy of Engineering (INAE) in association with Chinese Academy of Engineering (CAE) hosts the 1st Indo-Chinese Young Engineering Leaders’ Conclave (ICON-1) at Indian Institute of Technology Gandhinagar (IITGn) on October 7 – 9, 2015.

For more details please visit the website",35,,,nan,1
,,,,,,,
nan,4,"A wristband that can noninvasively measure a patient's diastolic and systolic BP developed at IIT Gandhinagar.

http://epaperbeta.timesofindia.com/Article.aspx?eid=31805&articlexml=A-wristband-to-keep-your-heart-safe-30092015004048

#iit #iitgn #iitgandhinagar #enginering #design #wristband #health",59,,,nan,0
,,,,,,,
IIT-GN invites JEE rank-holders for campus visit,9,"A virtual walk-through of the IITGN Convocation 2015 developed by a start-up by the institute's students called ""4Dea""

http://4dea.com/tour/IITGn_Convo2015",26,,,nan,0
,,,,,,,
nan,14,"http://timesofindia.indiatimes.com/city/ahmedabad/IIT-Gandhinagar-holds-first-convocation-at-Palaj-campus/articleshow/48320503.cms
#iit #iitgn #iitgandhinagar #engineering #convocation #TOI",20,,,"October 14-15, 2011",0
,,,,,,,
"JEE results are out...the successful candidates now worrying about the choices they need to fill in on different IITs and different courses. Now with 16 IITs, it is not a trivial problem. To enable aspiring students and parents make informe...d judgement about IITGN, the Institute is organizing the ""JEE Open House"" (http://www.iitgn.ac.in/jee/) wherein we invite top 4,000 rank holders of JEE to visit us with their parents, meet our faculty and students, and see first hand what IITGN is like, what facilities and opportunities we offer, what kind of learning environment we offer....",13,"http://indianexpress.com/article/cities/ahmedabad/4th-iit-gandhinagar-convocation-world-your-oyster-but-also-a-source-of-competition-says-babasaheb-kalyani/
#iit #iitgn #iitgandhinagar #engineering #convocation",25,,,15-Aug-11,0
,,,,,,,
IITGn: India Ki Khoj kicks off,6,http://deshgujarat.com/2015/07/31/iit-gandhinagar-to-have-paperless-offices-first-iit-to-adopt-a-comprehensive-system/,26,,,"July 07 - August 23, 2011",0
,,,,,,,
IIT Gandhinagar becomes first IIT to launch masters program in cognitive science,19,We have made arrangements for live-webcast of our 4th Convocation to be held on 1st August 2015. The event will start from 10:30 AM. The link for the webcast is given below,26,,,nan,1
,,,,,,,
"India Ki Khoj - 2013 scheduled from 19 June, 2013 to 27 June, 2013 starts today at IIT Gandhinagar.

For More information. Please visit the below website",17,nan,46,,,connection Vol III Issue III,2
,,,,,,,
nan,9,"http://www.engineering.careers360.com/articles/why-iit-gandhinagar-good-choice-for-students-interview-prof-sudhir-k-jain-director-iitgn

#iit #iitjee #engineering #iitgn #iitgandhinagar #profsudhirjain #career",36,,,nan,0
,,,,,,,
"Cultural immersion for IIT-Gn, foreign students",6,nan,74,,,Vision & Mission,0
,,,,,,,
nan,4,nan,38,,,Vision & Mission,0
,,,,,,,
nan,14,"http://www.iitgn.ac.in/prospective-students/

#iit #iitgn #iitgandhinagar #prospective #students #admissions",33,,,nan,0
,,,,,,,
"Dr Barun Majumdar, Assistant Professor, Physics at IIT Gandhinagar had written an essay on research work for  ""Gravity Research Foundation 2013 Essay competition "" which has now received   "" an  Honorable Mention "".

He has received this honor along with most prominent researchers in Gravity Research : Prof. Carlo Rovelli, Prof. Ted Jacobson and Prof. Thanu Padmanabhan etc..

The article has been based on  the work carried out at IITGN after he joined in the month of December 2012.

Details are available with the link",16,nan,26,,,,
,,,,,,,
nan,6,"60 poor students get IITGN Boost

#iit #iitgn #iitgandhinagar",65,,,,
,,,,,,,
NZ society inducts IIT-Gandhinagar director,6,"Start-up fever grips campuses

#iit #iitgn #iitgandhinagar #startup #placement",37,,,,
,,,,,,,
NZ earthquake body makes IIT-Gn director life member,11,"http://www.ahmedabadmirror.com/ahmedabad/cover-story/Gender-no-bar/articleshow/47569549.cms

#iit #iitgn #iitgandhinagar",30,,,,
,,,,,,,
"Prof Sudhir K. Jain, Director, IIT Gandhinagar will be giving a presentation at B02 Coordinated Science Laboratory, University of Illinois at Urbana Champaign on 10th May, 2013.

For more details click the below link",6,"IIT Bombay Alumni Association GNY Chapter and IIT Gandhinagar Foundation cordially invite you to a luncheon and presentation on

IIT Gandhinagar: Raising the Bar on Indian Education

by Prof. Sudhir Jain, Director IIT Gandhinagar",24,,,,
,,,,,,,
"Prof Sudhir K. Jain, Director, IIT Gandhinagar will be giving a presentation at University of Chicago, Biological Sciences Learning Center (BSLC) on 9th May, 2013.

For more details click the below link",14,"IITGN Designs new barricades for cops

#iitgn #iitgandhinagar",71,,,,
,,,,,,,
IIT Gandhinagar student Sushant Suman transformed his institute’s terrace into a garden using a method which he claims is inexpensive and easy to install,16,"Latest fellowship sends IITGn students on a 6-state trip
#iitgn #iitgandhinagar",60,,,,
,,,,,,,
nan,18,nan,37,,,,
,,,,,,,
nan,8,"IIT Gandhinagar, in collaboration with the College of Arts & Science, University of Saskatchewan, Canada, is convening a Summer Institute on Global Health & Development from May 15 through June 15, 2015 at IITGN.

The Summer Institute is meant to bring together a diverse group of participants including students, junior faculty at colleges/
universities, program & research staff at strategic monitoring and planning divisions of think-tanks/NGOs and government officials. Through talks, debates and discussions on cutting-edge interdisciplinary methods, the Summer Institute will encourage participants to think of newer ways how the scientific community at large can contribute to a sharper understanding of the complex interlinkages of health and development.

http://www.iitgn.ac.in/globalhealthdev2015/",25,,,,
,,,,,,,
IITians compute real life problems,4,"A joint project between IIT Gandhinagar and The University of Northampton supported by British Council is working towards creating a global market for traditional Indian footwear - 'Mojari' and Incense - 'Attar' through technological and design intervention.

#iitgn #IITgandhinagar #engineering #design #traditional #footwear #incense #UniversityofNorthampton #globalmarket",65,,,,
,,,,,,,
"8,160 vie for IIT-Gn’s 66 PhD seats",11,"Summer Research Internship Program (SRIP) 2015 topics are up on the website: http://www.iitgn.ac.in/summer-internship/project-listing.php

Online application portal is open here: http://apply.iitgn.ac.in/summerinternship/",28,,,,
,,,,,,,
"Congratulations to  all the participants of MCM (Mathematical Contest in Modeling) / ICM (Interdisciplinary Contest in Modeling) 2013. Total of six teams (three students per team) participated from IITGN out of which three teams have been adjudged ""Meritorious"" (which comprises of top 15%), two teams are ""Successful Participants"" and one has ""Honourable Mention"". The teams opting for MCM 2013 had to choose between two problems (Problem A / B) while those participating for ICM 2013 had to work on Problem C. The teams are as follows:

""Meritorious""

1. Team # 19064: Balaji Venkatesh, Hoosein Safdari, Soni Smit Dilipbhai (Problem A)
2. Team # 19070: Nishank Jain, Sunil Nair, Topiwala Anuj Dhananjay (Problem C)
3. Team # 19076: Shashank Agarwal, Patkar Suyash Subhash, Aryan Kumar (Problem A)

""Successful Participant""

1. Team # 19067: Kohli Saksham Dineshkumar, Nitesh Udhani, Mohit Sharma (Problem B)
2. Team # 19075: Yash Goyal, Shashank Tyagi, Shivanshu Arora (Problem B)

""Honorable Mention""

1. Team # 19080: Akshay Jain, Nakul Nuwal, Prateek Nyati (Problem C)",11,"USAID officials visit IIT-Gandhinagar to plan US collaboration

#iit #iitgn #collaboration #usaid",36,,,,
,,,,,,,
nan,5,"IIT Gandhinagar invites applications from highly motivated students for admission to its Ph.D., M.Tech. and PGDIIT programmes for the academic year 2015-16.",41,,,,
,,,,,,,
nan,15,"http://www.deccanherald.com/content/454742/us-extend-development-support-iit.html
#iit #iitgn #iitgandhinagar #engineering #ussupport #",44,,,,
,,,,,,,
nan,12,"IIT Gandhinagar is launching WinS - Women in Startups - an
initiative with a mission to foster technology-based entrepreneurship among women in Ahmedabad and Gandhinagar.

For more details please visit the below link
http://www.iitgn.ac.in/pdf/events/WinS-Event-01-2015.pdf

 #wins #women in #startup #entrepreneurship #iit #iitgn #iitgandhinagar",21,,,,
,,,,,,,
nan,10,"http://www.newindianexpress.com/education/edex/Where-Students-Get-Their-Due/2015/01/19/article2621121.ece
#iit #iitgn #engineering #innovation #iitgandhinagar",42,,,,
,,,,,,,
"Researchers' Ferret Confab'13 on 6th April, 2013. Refeco'13 aims at carving out an interdisciplinary platform for dissemination of knowledge, sharing ideas and encouraging quality research.

For more details and schedule please visit the below link:",7,"The seventh edition of the wildly popular institute annual cultural festival ""Blithchron"" is finally here. This year we have loads of exciting events lined up, which are guaranteed to thrill you and leave you wanting for more.

For more details and registrations, check out our brand new, revamped website",26,,,,
,,,,,,,
"Avant Garde 2013 is a visual imagery conference cum a workshop on photography and cinematography that would be held on 7th April, 2013. The program will start at 10.00 am at IITGN Campus, Chandkheda.",7,"Today is the Fourth Academic Advisory Council Meeting. In its fourth meeting, the Council will discuss four main issues: 1) Improving faculty research productivity, 2) Post graduate students related issues, 3) Issues connected with move to the permanent campus, and 4) Developing strategic relationships with foreign universities.

For details regarding the participants, please click on the below link",20,,,,
,,,,,,,
nan,4,"http://epaper.dnaindia.com/story.aspx?edorsup=Sup&queryed=1310009&ed_page=3&boxid=3421&id=57701&eddate=2014-12-9&ed_date=2014-12-9&ed_code=1310009&wintype=popup
#iit #iitgn #iitgandhinagar #photography #innovation #engineering",63,,,,
,,,,,,,
nan,15,"http://epaperbeta.timesofindia.com/Article.aspx?eid=31805&articlexml=IIT-Gn-alumni-return-as-top-recruiters-09122014002063
#iit #iitgandhinagar #iitgn #placement #iitjob #alumni #recruitment #engineering",32,,,,
,,,,,,,
nan,5,"IITGN launches the third round of India Ki Khoj ( http://www.iitgn.ac.in/india-ki-khoj/schedule.php) -- a signature event that brings together IITGN and Caltech students to understand India through as many aspects as possible.Starting on Monday, 15th December and ending on 22nd December this year's India Ki Khoj includes a host  of interesting visits including a day trip to Bhasha, centre for tribal languages and culture (Chhota Udaipur), Heritage Walk, Calico Museum  and an impressive line up of speakers that include Urvashi Butalia, Nasreen Munni Kabir, Sanjoy Hazarika, Aditya Sood and others.

For More Details visit the website: 
http://www.iitgn.ac.in/india-ki-khoj/",24,,,,
,,,,,,,
"IITGN workshop to promote history of science in India on March 18, 2013 published in The Times of India


http://epaper.timesofindia.com/Default/Scripting/ArticleWin.asp?From=Archive&Source=Page&Skin=TOINEW&BaseHref=TOIA/2013/03/17&PageLabel=5&EntityId=Ar00502&ViewMode=HTML",4,"IIT-Gandhinagar team designs new swachch dustbins

#iitgn #iitgandhinagar",25,,,,
,,,,,,,
nan,5,"Applications open for MSc. in Cognitive Science. For more details visit the website: http://cogs.iitgn.ac.in/academics/msc/

#iitgn #iitgandhinagar #msc #admissions #registrations",23,,,,
,,,,,,,
nan,14,"In the DAIICT Concours, IITGN Badminton Girls team has showed an extraordinary performance and has got the title of winners of DAIICT Concours'14. In the whole tournament, the performance of Vaishanvi was exemplary. An M.Tech student Swasti Medha also showed her great efforts in the whole tournament. As a whole, it was all the team effort.

#iitgn #iitgandhinagar #iit",47,,,,
,,,,,,,
"Two day workshop on Fire Safety (March 2-3, 2013) by IIT Gandhinagar Safety Center inaugurated today.",7,"http://epaper.dnaindia.com/story.aspx?id=55534&boxid=94164&ed_date=2014-10-18&ed_code=1310009&ed_page=3

#iit #iitgn #engineering #diwali",21,,,,
,,,,,,,
New video in the IITGN1 YouTube channel,7,"Institute's Green Initiative printed in The Times of India Ahmedabad.

#iit #iitgn #engineering #iitgandhinagar #green #greencampus #greeninitiative",47,,,,
,,,,,,,
nan,8,"IITGn Volleyball girls's team won GOLD MEDAL in Shaurya 14 (inter college sports tournament conducted by IIMA). The finals was played against IIMA, the host team. Though we won the first set effortlessly (25-17) there was a tough competition from the host team in the following set (25-23).In a three set match our team has clinched victory with a score(2-0).

In semis, the team has thrashed DAIICT in straight sets(25-5,25-12) leaving no chance for them.

Congratulations to all the team members.",54,,,,
,,,,,,,
"IIT Gandhinagar is hosting the 2 day long Astronomy event titled 'Indian Astronomical Heritage' in collaboration with Alliance Francaise Ahmedabad on 9th-10th February, 2013 as part of the Bonjour India 2013 festival. Our IITGn astronomy club 'Odessey' is playing a big role in this by organizing star gazing sessions in the late evening

For More Details please visit the below link",6,"AMALTHEA, the annual technical summit of IIT Gandhinagar starts from tomorrow. For more details visit the website
#iitgn #iitgandhinagar #amalthea",22,,,,
,,,,,,,
IIT-Gn aims to rid city of litter,5,"http://epaper.dnaindia.com/story.aspx?id=55135&boxid=73793&ed_date=2014-10-09&ed_code=1310009&ed_page=3

#aeromodelling #iitgn #iit #amalthea #technicalfest #engineering",35,,,,
,,,,,,,
nan,10,"At 50th Inter IIT Aquatic Meet 2014 at IIT Bombay (Golden Jubilee) our aquatic team has given good performance. We were at overall rank of 6th among the other IITs.

IIT Gandhinagar Total Point are as fellow:
Men :12
Women :03

Congratulations to all the participants.",69,,,,
,,,,,,,
IIT-GN Students to design campus landmark,7,"Title: Opportunities and Challenges of Building a World Class IIT from the Ground Up:   The IIT Gandhinagar Story of the Year

Started in 2008, IIT Gandhinagar is a unique opportunity to build a world class Institute in India. The changing economic climate in India, the entrepreneurial nature of Gujarat & its people, and strong government support provide us with a unique opportunity to establish IIT Gandhinagar as a centre of excellence in research, teaching, and community engagement. The institute has already graduated three batch of students who have done exceedingly well. One of the critical pillars of IITGN is its highly accomplished faculty. The talk will highlight the innovations in curriculum and governance implemented at IITGN, and will also cover some of the unique oppurtunities that IITGN offers to aspiring faculty candidates.

About Prof. Jain

Prof. Sudhir K Jain received his Bachelor of Engineering (Civil) from University of Roorkee in 1979, Master of Science from California Institute of Technology (Caltech), Pasadena, USA in 1980, and Doctor of Philosophy, also from Caltech, in 1983. He joined Civil Engineering faculty at IIT Kanpur in 1984 and in June 2009 moved over to IIT Gandhinagar as its Director. At IIT Kanpur, Professor Jain taught earthquake and structural engineering and has also mentored young researchers in earthquake engineering and has published more than 150 research papers. 
Professor Jain was elected a Fellow of the Indian National Academy of Engineering in 2003. Professor Jain has been the Head, Civil Engineering Department (2001-2003); Chairman, Student Placement Committee (1995-96); Dean, Resource Planning and Generation (2005-2008) at IIT Kanpur. He serves on the Board of Directors of the International Association for Earthquake Engineering (2000- ) and is currently its President (2014- 2018).

Contact: priyak@iitgn.ac.in
Local Contact: elam.jayamani@mgh.harvard.edu",26,,,,
,,,,,,,
nan,11,"IIT Gandhinagar signs MoU with Srinakharinwirot University, Bangkok
#iit #iitgn #iitgandhinagar",47,,,,
,,,,,,,
nan,7,nan,45,,,,
,,,,,,,
IIT Gandhinagar Stall,14,"Making of Rangoli...A master piece by Art Club of IIT Gandhinagar
#engineering #iit #iitgandhinagar",20,,,,
,,,,,,,
Brian Brophy from Caltech does a theatre workshop at IITGN,12,nan,59,,,,
,,,,,,,
nan,7,"Industry Open House at IIT Gandhinagar on 23 August, 2014

For more details visit the website:
",21,,,,
,,,,,,,
"Shivani Rani won ""Gold Medal"" in Shot Put (Women) Event at 48th Inter IIT Sports Meet 2012-13",15,Class of 2014,24,,,,
,,,,,,,
"Sherin Catherine, Student at IIT Gandhinagar in line for Oscar Nomination",13,"Globalisation of IITGN's Curriculum Wins World Education Award:

http://epaperbeta.timesofindia.com/Article.aspx?eid=31805&articlexml=CITY-DIGEST-09082014004029
#IIT #iitgn #globalisation #curriculum #iitgandhinagar #award",29,,,,
,,,,,,,
nan,7,"161 students Graduate at IITGN’s 3rd Convocation - BILKUL, Gujarat E-Newspaper #iitgn #iitgandhinagar #convocation",30,,,,
,,,,,,,
"Honorable President of India Shri Pranab Mukherjee, in his capacity as the Visitor of Indian Institute of Technology Gandhinagar (IITGN), has nominated Dr. Baldev Raj, former Director of Indira Gandhi Centre for Atomic Research (IGCAR), Kalpakkam, as the new Chairman of the Board of Governors (BOG) of IIT Gandhinagar. 

Dr. Baldev Raj is currently the President of Indian National Academy of Engineering, President of International Institute of Welding and also the President- Research PSG Institutions, Coimbatore.

IIT Council has also appointed four new members to the Board.  The new members are:

1.Prof S.P. Sukhatme, Former Director, IIT Bombay & Former Chairman, Atomic Energy Regulatory Board,

2. Prof Surendra Prasad, Former Director, IIT Delhi,

3.Prof Deepak B Phatak , Subrao M Nilekani Chair Professor, Kanwal Rekhi School of Information and Technology Indian Institute of Technology Bombay and

4. Sri Kamal Nanavati, President -Strategic Development M/s. Reliance Industries Limited.",18,"3rd Convocation of the Institute to be held tomorrow 2nd August 2014, between 1100 and 1300 hrs in the Institute premises. Shri. K. Venkataramanan, Chief Executive Officer and Managing Director, Larsen and Toubro Limited, will be the Chief Guest.

For more information, please visit the website.

http://www.iitgn.ac.in/convocation/",44,,,,
,,,,,,,
nan,8,IIT Gandhinagar launches a unique interdisciplinary masters programme -  MA in Society and Culture.,40,,,,
,,,,,,,
"As a part of the Sociology Course at IITGN, students will be showcasing posters they have made. The display which is a part of their exam will be held on November 17 (Saturday) from 10.30 am to 1.00 pm at L-Block and foyer. There will be a total of 20 posters on selected topics related to the course.
Poster topics:
1. Socialization and construction of masculinity
2. Media and cultural imperialism
3. Mcdonaldization and globalization of culture
4. Contemporary patterns of social inequality: class and mobility
5. Globalization and its implications: critical debates
6. Media representations",6,"Students and Faculty at IITGN believe in pursuing their passions.  Two of such faculty - prof Srinivas Reddy and prof Sudhanshu Sharma were features in Times of India.
#iitgn #iit, #passion #sitar #poem",66,,,,
,,,,,,,
nan,6,"More opportunities open up for students of IITGN as the Institute signs an MoU with Space Application Centre of ISRO. Here is a photograph of the event with SAC Director Shri AS Kiran Kumar (on the left) and Director of IITGN Prof Sudhir K Jain (on the right).
#IITGN #ISRO #IIT",58,,,,
,,,,,,,
"The Men's Basketball team clinched a victory against ABC Club in the semi finals of the District Championship held at Navrang School.

The game turned out to be a low scoring one with the final score line being 28 - 26.

Each player in the team contributed equally in the match scoring roughly 4 to 6 points each.

The team plays KPC club in the finals today. All the best to the team.",11,"http://timesofindia.indiatimes.com/city/ahmedabad/IIT-Gandhinagar-attracts-summer-interns-from-top-institutes/articleshow/36140463.cms

#internshipatiitgn #summerinternship #internship #research",24,,,,
,,,,,,,
"The Men's Basketball team played the first round match of the District Championship 2012 held at Navrang School. 

The IITGN team totally outclassed Maxa Club, defeating them with a score of 43 - 21

Suresh Choudhari played amazingly well and was well supported by the team. 

The team plays the second round match with HLCC today evening.",8,IIT Gandhinagar prepares to enter its Permanent Campus by early next year. #iit #iitgn #iitgandhinagar #iitjee #jee #campus #engineering #jeeresults,46,,,,
,,,,,,,
"On November 4, 2012 the Women's Basketball team of IITGN lifted the championship trophy at the Concours '12 (DAIICT Annual Sports Festival) tournament held at DAIICT. 

The IITGN team thrashed PDPU in the finals by a score line of 26 - 13.

The performance of Shubhangi Bansude, Ritu Gavasne, Shivani Rani, Mishita Jaiswal and Sanchayni Bagade was commendable. 

We congratulate all the team members for such wonderful performance and hope for same in future events.",14,Director Prof S K Jain felicitated by Gujarat Institute of Civil Engineers and Architects (GICEA),38,,,,
,,,,,,,
"IIT GN chess team played two rounds on 04/11/12 in DAIICT Concours'12.
Results
Third Round  (04/11/12) 
Lost 1.5-2.5  against Changa
LakshmiNarasimhan G N won and Gourav Saini drew their respective matches

Fourth Round  (04/11/12) 
Won 2.5-1.5  against Indus
LakshmiNarasimhan G N and Gourav Saini won and Parag Chitnis drew their respective matches.

LakshmiNarasimhan G N remained unbeaten in the tournament by winning all the matches he played. Performance by Gourav Saini and Parag Chitnis was commendable.  

IIT GN chess team stood fourth with 9 points out of 16, missed the third position just by half point.",13,"Masonry course at IIT-Gn. Ahmedabad Miror May 04, 2014

#IITGN #IITGandhinagar #IIT #masonry",20,,,,
,,,,,,,
"IIT GN football team were victorious in the opening round of Concours at DAIICT. The team secured a victory over VGEC with the match going into penalties. We won 3-2 on penalties with Shashank Shivhare, Mayank Shekhar and Puneet Rawat scoring from the spot. 
A large share of the credit goes to goalkeeper Mohak Patel for his exemplary performance. 
With this we qualify into the round of 8.",6,"Students of IIT Gandhinagar (IITGN) innovate, make machines simpler and better. TOI April 22, 2014
#innovation #simplermachines #gadgets #IIT #IITGN",31,,,,
,,,,,,,
"The IIT Gandhinagar Men's Basketball team defeated HL college by a score of 62 - 54 at the end of four quarters.

This was indeed a good victory for the team after the loss with HL college by 3 points in the final of the Genesis Cup 2012. Suresh Choudhari and Ravi Pal played amazingly and were well supported by Krishan Meena and Aditya Samant. The IITGN team was trailing for the majority of the match but snatched a victory in the final quarter.",7,"Eight IIT Gandhinagar (IITGN) students are hosted by UL at its headquarters in Chicago. The students who have done impressive research in community based water purification process for Indian conditions will learn water purification techniques there.
#waterpurification #IITGN #UL #internationalexperience",65,,,,
,,,,,,,
nan,4,"IITGN students are developing an app based on crowd sourcing to guide you to the best street food joints in city. The Times of India, April 19, 2014, Ahmedabad.",24,,,,
,,,,,,,
nan,5,nan,29,,,,
,,,,,,,
nan,4,Two IITGn students have come up with a design that reduces exposure to pesticides and eliminates weight on the back,32,,,,
,,,,,,,
"Shashank Agarwal and Dhwanil Shukla, third year mechanical engineering students from IIT-Gn have bagged the third prize at a national level design competition held in IIT-Madras on Saturday. The CAD Design competition was organised by Autodesk in association with National Skill Development Corporation (NSDC)",4,"Yesterday, IITGN Men's Basketball team lifted the championship trophy at the VIBES'14 tournament held at Nirma University. The point tally of the final match against IIBM is as follows:
 
 IITGN - 44
 IIBT   - 42
 
The team played extremely well in the group stage matches. Krishan Meena's performance was outstanding in the final. 
 
Team efforts had put by all the team members - Manoj Kumar, Sanjay Meena, Prince Singh and Ashish Anarse was commendable throughout the tournament.
 
We congratulate all the team members for such wonderful performance and hope for same in future events.",50,,,,
,,,,,,,
New video in the IITGN1 YouTube channel,5,nan,21,,,,
,,,,,,,
nan,8,nan,43,,,,
,,,,,,,
"Budhan Theatre Performance at IITGN
As part of the course HS 403 'Paradox of Indian Democracy', IITGN has invited 'Budhan Theatre' to perform a play called 'Budhan Bolta Hai'.",6,"Recently our athletics team represented Ahmedabad District at Gujarat State Athletics Championship 2014 held at Sports Authority of India (SAI) Campus, Gandhinagar.

Performance details are as following:

1. In Men’s Category Pradeep Diwakar won Gold Medal in Shot Put & Silver Medal in Discus Throw.

2. In Women’s Category Shivani Rani won Gold Medal in Discus Throw (Women) & Silver Medal in Shot Put (Women)

We congratulate both the medal winners for such a commendable performance.",31,,,,
,,,,,,,
"International Conference on Safety has started today at IIT Gandhinagar. 

The conference will bring together researchers, educators, safety officials, engineers, safety advocates, policy makers and consultants to explore solutions to pressing safety challenges in India from a global perspective. For more information please visit the website.",4,"TinkerTank, a business start up at IIT-Gandhinagar Incubation Centre has won Eureka! - an international business plan competition (social track), organized by IIT Bombay.

http://indianexpress.com/article/cities/mumbai/eureka-moment-for-budding-entrepreneurs-at-iit-b/",25,,,,
,,,,,,,
"Here goes day-3 results:

Parth Sane won ""Silver Medal"" in 100m Free Style.

Animesh Kumawat won ""Bronze Medal"" in 200m Back Stroke.

IITGN 4X100m Medley Relay Team got 4th Position over all, members of the team are:
1. Parth Sane
2. Animesh Kumawat
3. Vrushiket Patil
4. Vaibhav Gandhi

We congratulate all the medal and position winners for there amazing performance and bringing laurels to the institute.",11,nan,22,,,,
,,,,,,,
New video in the IITGN1 YouTube channel,11,"The Men's Basketball team of IITGN played the semi-finals yesterday morning and marched to a great victory against PDPU college by a scoreline of 72 - 62. 

The team continued its winning run in the finals, defeating Indus Institute of Technology by 50 - 19 to win the champions' trophy.  

The team played extremely well in the matches. Krishan Meena's performance was outstanding in the semi final. Aditya Samant scored 18 points in the final to become the top scorer of the match.",42,,,,
,,,,,,,
